2026-09-15 19:07:14.578 3584041 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=3584041) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
2026-09-15 19:30:36.039 3584041 DEBUG oslo_concurrency.lockutils [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Acquiring lock "compute_resources" by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 19:30:36.039 3584041 DEBUG oslo_concurrency.lockutils [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Lock "compute_resources" acquired by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" :: waited 0.000s [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 19:30:36.084 3584041 DEBUG nova.compute.resource_tracker [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Total usable vcpus: 128, total allocated vcpus: 0 [00;33m{{(pid=3584041) _report_final_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:1159}}[00m
2026-09-15 19:30:36.084 3584041 DEBUG nova.compute.resource_tracker [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Final resource view: name=devstack-92-210 phys_ram=257640MB used_ram=512MB phys_disk=1464GB used_disk=0GB total_vcpus=128 used_vcpus=0 pci_stats=[] stats={'failed_builds': '0', 'uptime': ' 19:30:36 up 7 days,  1:44, 10 users,  load average: 1.67, 1.81, 1.96\n'} [00;33m{{(pid=3584041) _report_final_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:1168}}[00m
2026-09-15 19:30:36.108 3584041 DEBUG nova.virt.libvirt.driver [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Available memory encrypted slots: amd_sev=0 amd_sev_es=0 amd_sev_snp=0 intel_tdx=0 [00;33m{{(pid=3584041) _get_memory_encryption_inventories /opt/stack/nova/nova/virt/libvirt/driver.py:10166}}[00m
2026-09-15 19:30:36.108 3584041 DEBUG nova.compute.provider_tree [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Inventory has not changed in ProviderTree for provider: f6d70079-70e4-4cee-b509-99cba9868269 [00;33m{{(pid=3584041) update_inventory /opt/stack/nova/nova/compute/provider_tree.py:181}}[00m
2026-09-15 19:30:36.118 3584041 DEBUG nova.scheduler.client.report [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Inventory has not changed for provider f6d70079-70e4-4cee-b509-99cba9868269 based on inventory data: {'VCPU': {'total': 128, 'reserved': 0, 'min_unit': 1, 'max_unit': 128, 'step_size': 1, 'allocation_ratio': 100.0}, 'MEMORY_MB': {'total': 257640, 'reserved': 512, 'min_unit': 1, 'max_unit': 257640, 'step_size': 1, 'allocation_ratio': 100.0}, 'DISK_GB': {'total': 1464, 'reserved': 0, 'min_unit': 1, 'max_unit': 1464, 'step_size': 1, 'allocation_ratio': 100.0}} [00;33m{{(pid=3584041) set_inventory_for_provider /opt/stack/nova/nova/scheduler/client/report.py:995}}[00m
2026-09-15 19:30:36.138 3584041 DEBUG nova.compute.resource_tracker [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Compute_service record updated for devstack-92-210:devstack-92-210 [00;33m{{(pid=3584041) _update_available_resource /opt/stack/nova/nova/compute/resource_tracker.py:1097}}[00m
2026-09-15 19:30:36.138 3584041 DEBUG oslo_concurrency.lockutils [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Lock "compute_resources" "released" by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" :: held 0.099s [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 19:30:36.140 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 2.00 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:30:36.365 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:30:38.137 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._check_instance_build_time [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:30:38.138 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._poll_unconfirmed_resizes [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:30:38.138 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._reclaim_queued_deletes [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:30:38.138 3584041 DEBUG nova.compute.manager [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] CONF.reclaim_instance_interval <= 0, skipping... [00;33m{{(pid=3584041) _reclaim_queued_deletes /opt/stack/nova/nova/compute/manager.py:11048}}[00m
2026-09-15 19:30:38.139 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 3.81 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:30:41.370 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:30:41.953 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._poll_rebooting_instances [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:30:41.954 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 50.00 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:30:46.367 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:30:51.373 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:30:51.374 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:30:51.374 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5006 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:30:51.374 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:30:51.375 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:30:51.375 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:30:56.381 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:30:56.381 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:30:56.381 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5006 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:30:56.382 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:30:56.383 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:00.426 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:00.470 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:00.566 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:00.602 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:00.654 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:00.683 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.483 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.520 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.625 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.669 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.697 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:01.716 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.303 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.342 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.457 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.502 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.526 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:03.555 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:06.382 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:11.386 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:11.386 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:11.386 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5003 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:11.386 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:11.387 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:11.387 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:16.392 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:16.392 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:16.393 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5006 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:16.393 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:16.394 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:16.394 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:21.399 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:21.400 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:21.400 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5005 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:21.400 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:21.400 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:21.400 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:26.242 3584041 DEBUG oslo.service.backend._threading.loopingcall [-] Fixed interval looping call 'nova.servicegroup.drivers.db.DbDriver._report_state' sleeping for 119.98 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:31:26.405 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:26.405 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:26.406 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5005 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:26.406 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:26.406 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:26.407 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:31.412 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:31.413 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:31.413 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5006 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:31.413 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:31.414 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:31.414 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:31.952 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._instance_usage_audit [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:31:31.953 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 2.00 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:31:33.953 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._poll_volume_usage [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:31:33.953 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 1.00 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:31:34.953 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager._poll_rescued_instances [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:31:34.954 3584041 DEBUG oslo.service.backend._threading.loopingcall [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 2.00 seconds [00;33m{{(pid=3584041) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 19:31:36.418 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 4999-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:36.419 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:31:36.419 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: idle 5004 ms, sending inactivity probe [00;33m{{(pid=3584041) run /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:117}}[00m
2026-09-15 19:31:36.419 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering IDLE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:36.420 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:31:36.420 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] tcp:127.0.0.1:6640: entering ACTIVE [00;33m{{(pid=3584041) _transition /opt/stack/data/venv/lib/python3.12/site-packages/ovs/reconnect.py:519}}[00m
2026-09-15 19:31:36.953 3584041 DEBUG oslo_service.periodic_task [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Running periodic task ComputeManager.update_available_resource [00;33m{{(pid=3584041) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-15 19:31:36.970 3584041 DEBUG oslo_concurrency.lockutils [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Acquiring lock "compute_resources" by "nova.compute.resource_tracker.ResourceTracker.clean_compute_node_cache" [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 19:31:36.970 3584041 DEBUG oslo_concurrency.lockutils [req-c24c949c-4e9a-4bae-9954-80bf4d8c7362 - - - - - -] Lock "compute_resources" acquired by "nova.compute.resource_tracker.ResourceTracker.clean_compute_node_cache" :: waited 0.000s [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
